date,symbol,open,high,low,close,volume,adj_close
2024-07-26,GOOGL,191.24,208.22,178.32,192.39,7239096,194.42
2024-07-27,GOOGL,202.18,213.02,195.64,204.99,5233017,201.66
2024-07-28,GOOGL,202.68,214.02,194.82,211.13,5436951,212.64
2024-07-29,GOOGL,199.74,203.22,192.94,195.67,6047064,199.0
2024-07-30,GOOGL,202.21,204.95,181.57,197.29,4729667,199.48
2024-07-31,GOOGL,204.66,221.63,186.41,212.54,9347371,214.01
2024-08-01,GOOGL,209.5,212.23,187.49,201.38,8699723,203.88
2024-08-02,GOOGL,216.34,227.35,198.31,216.61,2618529,215.98
2024-08-03,GOOGL,230.02,259.66,213.66,236.24,2232473,234.03
2024-08-04,GOOGL,237.22,266.05,216.81,247.38,5856781,245.71
2024-08-05,GOOGL,251.34,285.35,238.6,259.64,5666023,256.33
2024-08-06,GOOGL,260.25,270.01,243.78,254.1,6778287,257.6
2024-08-07,GOOGL,274.96,305.94,256.99,280.83,2899207,279.26
2024-08-08,GOOGL,289.14,303.71,280.51,283.58,2549829,279.37
2024-08-09,GOOGL,285.57,292.76,262.23,287.07,2490356,282.92
2024-08-10,GOOGL,297.16,331.44,276.17,309.52,7029868,304.38
2024-08-11,GOOGL,290.37,291.12,256.77,278.5,3408167,283.22
2024-08-12,GOOGL,286.62,297.53,249.81,273.46,6059934,278.02
2024-08-13,GOOGL,278.06,286.39,255.25,274.75,2037124,272.14
2024-08-14,GOOGL,283.3,304.57,259.94,293.01,7897513,294.77
2024-08-15,GOOGL,274.61,288.11,244.24,270.98,6361947,276.13
2024-08-16,GOOGL,275.81,276.38,244.39,262.89,4537592,263.55
2024-08-17,GOOGL,283.92,293.23,283.86,290.18,8841733,295.73
2024-08-18,GOOGL,291.39,323.5,269.65,297.18,9633752,293.58
2024-08-19,GOOGL,279.95,293.88,258.92,286.96,5830013,289.02
2024-08-20,GOOGL,271.99,277.19,246.42,263.66,8671264,258.84
2024-08-21,GOOGL,208.17,228.23,189.34,215.92,6140243,212.53
2024-08-22,GOOGL,213.1,227.66,197.02,219.97,6175506,215.99
2024-08-23,GOOGL,225.62,246.37,220.37,222.41,3846671,221.23
2024-08-24,GOOGL,241.06,242.55,228.71,241.74,3046893,242.85
2024-08-25,GOOGL,257.74,275.68,232.41,259.32,1755460,256.3
2024-08-26,GOOGL,234.9,254.94,208.32,224.46,4903918,222.0
2024-08-27,GOOGL,224.98,253.81,207.92,233.74,1295793,235.5
2024-08-28,GOOGL,225.12,239.16,218.16,233.79,4121105,229.36
2024-08-29,GOOGL,238.73,245.42,223.4,234.71,4737783,239.39
2024-08-30,GOOGL,249.7,281.68,238.8,260.64,1930370,262.43
2024-08-31,GOOGL,267.14,279.44,245.37,273.4,3626579,273.35
2024-09-01,GOOGL,274.85,280.86,261.44,268.71,5040746,263.56
2024-09-02,GOOGL,283.14,290.22,251.61,270.17,6130211,274.31
2024-09-03,GOOGL,286.43,307.4,281.56,287.94,5136196,290.58
2024-09-04,GOOGL,304.72,305.37,303.41,303.85,7518172,298.52
2024-09-05,GOOGL,312.99,341.91,293.88,309.64,1262452,315.42
2024-09-06,GOOGL,291.39,321.97,290.51,293.99,6873058,297.71
2024-09-07,GOOGL,290.17,312.35,261.62,276.37,3898546,277.66
2024-09-08,GOOGL,299.42,319.35,278.75,298.74,2536026,292.83
2024-09-09,GOOGL,299.92,313.64,270.18,309.82,8169043,314.53
2024-09-10,GOOGL,303.82,329.56,297.01,312.75,3670032,311.73
2024-09-11,GOOGL,307.24,326.22,274.21,301.48,6900226,297.81
2024-09-12,GOOGL,305.98,324.59,286.78,302.82,5434870,299.52
2024-09-13,GOOGL,314.69,348.07,311.92,329.06,7028971,333.03
2024-09-14,GOOGL,323.62,352.12,321.48,335.79,1677896,337.1
2024-09-15,GOOGL,348.26,355.31,323.5,339.43,8634967,333.06
2024-09-16,GOOGL,331.7,353.02,319.23,335.3,8068489,333.8
2024-09-17,GOOGL,319.35,350.51,287.58,304.94,5532514,299.08
2024-09-18,GOOGL,311.73,328.02,290.99,308.76,3548885,303.55
2024-09-19,GOOGL,323.41,340.47,296.39,318.12,1409540,318.15
2024-09-20,GOOGL,309.45,325.59,286.3,297.25,8588055,293.34
2024-09-21,GOOGL,295.58,329.03,280.04,308.71,1617080,305.13
2024-09-22,GOOGL,300.6,308.07,274.97,307.09,4995847,303.99
2024-09-23,GOOGL,306.46,313.68,292.2,296.03,2280711,299.96
2024-09-24,GOOGL,318.48,343.49,289.64,311.56,3571994,314.79
2024-09-25,GOOGL,339.65,341.8,316.87,336.1,5941344,340.95
2024-09-26,GOOGL,343.22,366.0,337.65,357.3,9115594,358.8
2024-09-27,GOOGL,326.86,344.62,323.55,342.33,5542158,340.66
2024-09-28,GOOGL,338.64,345.18,298.73,331.67,7869080,330.03
2024-09-29,GOOGL,350.7,372.3,324.27,334.32,9825536,338.9
2024-09-30,GOOGL,362.87,381.6,336.56,380.83,8101808,375.04
2024-10-01,GOOGL,392.22,418.31,371.79,405.87,5781480,408.04
2024-10-02,GOOGL,376.11,387.76,346.83,380.89,8411425,388.46
2024-10-03,GOOGL,377.22,378.87,339.89,359.16,2648770,364.84
2024-10-04,GOOGL,385.43,395.1,338.84,366.19,6728782,371.06
2024-10-05,GOOGL,406.81,417.07,362.41,393.39,6901845,395.12
2024-10-06,GOOGL,387.2,397.62,365.68,381.37,1587521,382.23
2024-10-07,GOOGL,392.95,439.21,359.56,407.52,2674302,406.95
2024-10-08,GOOGL,415.31,438.41,403.32,419.27,2057517,426.11
2024-10-09,GOOGL,428.3,438.1,411.15,432.24,7389547,429.51
2024-10-10,GOOGL,454.54,478.52,434.15,468.07,6604167,475.77
2024-10-11,GOOGL,460.47,507.63,435.79,476.44,6960420,468.33
2024-10-12,GOOGL,488.47,510.82,436.68,473.07,1546296,469.6
2024-10-13,GOOGL,523.92,554.2,499.83,532.6,6917749,529.13
2024-10-14,GOOGL,542.5,569.19,494.97,560.96,3418186,558.38
2024-10-15,GOOGL,516.98,559.7,495.34,504.47,7442571,509.95
2024-10-16,GOOGL,532.54,573.44,507.74,522.14,8560658,518.39
2024-10-17,GOOGL,531.05,563.17,482.7,549.27,7260651,538.71
2024-10-18,GOOGL,522.94,557.68,519.45,547.57,4177802,553.2
2024-10-19,GOOGL,517.0,556.08,498.46,514.08,1110943,509.55
2024-10-20,GOOGL,500.39,535.73,490.77,517.78,7635790,508.84
2024-10-21,GOOGL,538.06,573.61,489.9,514.03,9887629,520.44
2024-10-22,GOOGL,571.2,580.71,518.09,563.72,9465387,571.26
2024-10-23,GOOGL,668.54,730.34,627.25,692.88,3631133,706.22
2024-10-24,GOOGL,657.9,701.16,578.14,626.71,5531531,634.22
2024-10-25,GOOGL,658.11,671.82,595.54,647.88,5871803,638.72
2024-10-26,GOOGL,691.0,733.57,655.47,724.54,4175251,720.86
2024-10-27,GOOGL,696.78,706.0,681.14,703.34,2219081,712.28
2024-10-28,GOOGL,677.67,708.88,615.63,682.36,2267668,691.82
2024-10-29,GOOGL,687.08,744.07,656.76,657.94,9203934,665.76
2024-10-30,GOOGL,703.19,710.67,689.54,704.83,2342339,696.31
2024-10-31,GOOGL,731.59,827.93,706.72,753.36,3651407,760.1
2024-11-01,GOOGL,751.47,760.58,666.9,739.51,4887788,741.57
2024-11-02,GOOGL,730.85,775.8,665.04,722.33,6109331,717.63
2024-11-03,GOOGL,677.44,725.52,644.45,683.7,9745038,688.01
2024-11-04,GOOGL,668.38,724.38,652.2,652.91,7486648,653.22
2024-11-05,GOOGL,671.03,690.36,593.36,655.12,8289599,648.08
2024-11-06,GOOGL,673.5,699.14,604.07,670.32,2146262,663.35
2024-11-07,GOOGL,650.59,667.36,616.65,665.61,4504550,661.89
2024-11-08,GOOGL,672.94,740.0,595.07,651.27,4041273,640.37
2024-11-09,GOOGL,591.94,611.37,562.74,593.24,9062341,585.25
2024-11-10,GOOGL,616.89,663.34,575.64,587.97,5044958,595.5
2024-11-11,GOOGL,631.34,675.61,609.45,645.55,1146394,649.18
2024-11-12,GOOGL,677.91,707.89,627.29,659.24,8451832,668.94
2024-11-13,GOOGL,607.76,659.1,553.85,580.12,9960508,575.06
2024-11-14,GOOGL,684.98,758.74,663.35,705.1,9201253,695.71
2024-11-15,GOOGL,665.15,716.94,607.15,655.56,6468210,665.98
2024-11-16,GOOGL,705.49,720.1,652.98,671.54,3372202,683.89
2024-11-17,GOOGL,730.94,771.25,692.4,751.69,9984840,763.37
2024-11-18,GOOGL,719.56,739.75,706.62,732.45,2725639,728.59
2024-11-19,GOOGL,704.5,723.12,613.25,676.4,9277780,674.23
2024-11-20,GOOGL,686.14,745.02,669.19,699.43,9174050,709.04
2024-11-21,GOOGL,718.32,763.22,672.84,685.35,2220169,695.23
2024-11-22,GOOGL,769.43,859.6,741.18,801.62,8435316,793.57
2024-11-23,GOOGL,818.14,831.84,754.53,804.65,5142298,802.24
2024-11-24,GOOGL,787.71,836.15,728.53,774.9,4185483,767.83
2024-11-25,GOOGL,846.22,868.52,822.53,849.96,5354148,858.63
2024-11-26,GOOGL,902.08,1019.07,841.48,931.55,8980961,938.37
2024-11-27,GOOGL,963.31,1025.88,892.95,998.75,9523336,1000.33
2024-11-28,GOOGL,1025.0,1166.15,1020.68,1070.55,2380507,1087.12
2024-11-29,GOOGL,1082.12,1141.11,1038.11,1069.23,3217230,1050.02
2024-11-30,GOOGL,1137.68,1163.06,1004.38,1082.52,3377988,1072.59
2024-12-01,GOOGL,1084.98,1098.19,981.93,1035.69,4640251,1017.28
2024-12-02,GOOGL,1042.64,1173.52,947.88,1090.07,3131926,1080.52
2024-12-03,GOOGL,1088.55,1092.92,1032.73,1075.86,5044040,1087.6
2024-12-04,GOOGL,1050.84,1069.65,980.57,1037.79,9167416,1027.05
2024-12-05,GOOGL,1029.94,1077.96,1021.61,1026.25,1812610,1027.74
2024-12-06,GOOGL,1025.28,1088.1,995.24,1029.22,4980979,1036.48
2024-12-07,GOOGL,842.12,925.29,750.22,822.29,5957354,826.49
2024-12-08,GOOGL,814.09,844.74,766.46,829.75,1369297,813.78
2024-12-09,GOOGL,817.78,878.14,728.75,808.49,9688458,820.27
2024-12-10,GOOGL,835.2,881.05,769.97,832.37,8411099,831.85
2024-12-11,GOOGL,816.19,846.32,795.71,845.01,6745578,853.47
2024-12-12,GOOGL,871.72,907.15,784.59,905.59,9115221,908.04
2024-12-13,GOOGL,853.17,903.3,835.18,869.13,8185789,869.23
2024-12-14,GOOGL,842.69,918.21,807.11,824.98,2559972,833.31
2024-12-15,GOOGL,891.16,926.26,829.88,851.01,8242640,867.43
2024-12-16,GOOGL,861.84,875.29,839.61,856.67,9802216,862.9
2024-12-17,GOOGL,922.12,976.86,853.64,947.42,8969237,963.4
2024-12-18,GOOGL,952.95,1042.42,930.48,971.8,8338579,980.48
2024-12-19,GOOGL,954.8,964.42,903.04,961.58,5705367,971.43
2024-12-20,GOOGL,919.8,999.55,882.23,897.2,1219614,905.18
2024-12-21,GOOGL,906.13,976.55,794.52,866.05,9619883,876.47
2024-12-22,GOOGL,928.22,1002.38,849.92,947.58,5979403,948.89
2024-12-23,GOOGL,989.53,1068.17,929.47,1035.01,6762005,1020.54
2024-12-24,GOOGL,970.96,997.52,879.39,974.65,6765230,966.09
2024-12-25,GOOGL,985.44,1057.43,906.94,956.09,5636163,947.26
2024-12-26,GOOGL,962.18,1043.68,917.88,948.91,3854548,942.97
2024-12-27,GOOGL,1026.94,1118.54,1008.38,1069.63,1171892,1081.58
2024-12-28,GOOGL,1194.62,1222.0,1144.51,1160.01,6364762,1156.36
2024-12-29,GOOGL,1238.76,1258.54,1124.86,1219.42,9294430,1200.14
2024-12-30,GOOGL,1232.82,1269.39,1167.54,1186.17,5441180,1179.49
2024-12-31,GOOGL,1178.32,1206.52,1109.07,1200.32,6792072,1189.28
2025-01-01,GOOGL,1213.9,1225.26,1183.28,1212.68,6875718,1206.43
2025-01-02,GOOGL,1163.44,1274.1,1129.9,1200.36,4184997,1215.53
2025-01-03,GOOGL,1217.66,1322.49,1133.68,1172.63,5344599,1181.53
2025-01-04,GOOGL,1173.4,1249.3,1059.84,1183.18,4822676,1172.93
2025-01-05,GOOGL,1146.65,1215.72,1110.26,1158.88,9745113,1146.78
2025-01-06,GOOGL,1098.75,1105.82,986.51,1052.28,8687530,1060.49
2025-01-07,GOOGL,1115.44,1208.39,1083.48,1116.4,6547315,1129.4
2025-01-08,GOOGL,1072.73,1148.78,1037.04,1045.4,6591268,1053.36
2025-01-09,GOOGL,1092.37,1246.63,1032.83,1135.73,5105111,1131.42
2025-01-10,GOOGL,1073.56,1097.28,936.78,1033.85,2679768,1027.23
2025-01-11,GOOGL,1154.5,1239.82,1138.75,1164.01,1197183,1152.61
2025-01-12,GOOGL,1150.99,1192.99,1091.12,1191.08,2430042,1197.53
2025-01-13,GOOGL,1195.98,1293.32,1088.93,1170.34,7637348,1150.62
2025-01-14,GOOGL,1147.7,1235.8,1028.5,1094.76,5236359,1082.56
2025-01-15,GOOGL,1205.55,1217.37,1180.94,1192.69,5330565,1201.08
2025-01-16,GOOGL,1231.42,1321.26,1128.92,1262.29,8721377,1252.21
2025-01-17,GOOGL,1270.78,1404.6,1204.52,1318.39,2260322,1333.35
2025-01-18,GOOGL,1345.7,1474.4,1249.98,1284.37,8332372,1301.36
2025-01-19,GOOGL,1297.05,1448.19,1197.99,1354.63,1343533,1375.75
2025-01-20,GOOGL,1313.75,1381.92,1309.19,1317.11,1040402,1299.35
2025-01-21,GOOGL,1344.87,1448.58,1285.14,1404.99,6349857,1413.12
2025-01-22,GOOGL,1112.81,1156.56,1073.22,1153.43,8261856,1165.77
2025-01-23,GOOGL,1080.57,1184.42,985.1,1122.81,5634959,1110.49
2025-01-24,GOOGL,1111.1,1231.2,1086.84,1150.18,5049415,1135.06
2025-01-25,GOOGL,1130.08,1240.84,1039.78,1079.47,5475454,1063.03
2025-01-26,GOOGL,1214.18,1308.29,1166.64,1213.85,4027360,1212.2
2025-01-27,GOOGL,1288.11,1406.42,1259.74,1275.18,8644695,1272.09
2025-01-28,GOOGL,1236.93,1261.36,1180.23,1211.99,9865678,1235.62
2025-01-29,GOOGL,1298.19,1408.4,1214.03,1259.8,8151920,1284.22
2025-01-30,GOOGL,1257.47,1312.32,1156.35,1301.68,2561656,1307.7
2025-01-31,GOOGL,1246.19,1299.0,1238.99,1281.52,4175907,1260.62
2025-02-01,GOOGL,1324.89,1425.24,1245.68,1335.68,5308522,1333.35
2025-02-02,GOOGL,1359.34,1415.93,1234.87,1347.53,4411863,1357.36
2025-02-03,GOOGL,1323.81,1365.48,1286.48,1353.98,9463643,1358.52
2025-02-04,GOOGL,1429.38,1483.93,1392.64,1454.65,7813456,1447.24
2025-02-05,GOOGL,1483.15,1526.91,1379.15,1491.4,1692638,1485.82
2025-02-06,GOOGL,1452.09,1508.68,1381.22,1391.08,5489042,1386.91
2025-02-07,GOOGL,1557.46,1719.21,1436.4,1607.52,2407743,1625.56
2025-02-08,GOOGL,1575.24,1715.83,1428.39,1530.05,6515061,1528.11
2025-02-09,GOOGL,1685.68,1840.14,1465.27,1604.83,4917196,1632.26
2025-02-10,GOOGL,1792.29,2050.56,1717.84,1865.95,3671723,1865.05
2025-02-11,GOOGL,1831.48,1834.31,1625.41,1782.53,2878103,1817.45
2025-02-12,GOOGL,1839.74,1998.27,1827.17,1891.11,9356449,1907.52
2025-02-13,GOOGL,1943.1,1946.51,1767.64,1944.66,5463930,1978.8
2025-02-14,GOOGL,2010.22,2211.34,1814.1,2011.39,8920712,2011.15
2025-02-15,GOOGL,2144.82,2311.36,1997.16,2141.55,5564921,2167.21
2025-02-16,GOOGL,2152.15,2269.11,1956.88,2092.17,2382231,2083.38
2025-02-17,GOOGL,2272.35,2469.23,2082.9,2331.76,8825397,2344.56
2025-02-18,GOOGL,2335.95,2542.35,2113.41,2259.13,5687954,2282.89
2025-02-19,GOOGL,2489.49,2688.19,2403.91,2487.06,1000116,2444.29
2025-02-20,GOOGL,2619.44,2666.96,2454.97,2602.76,6610127,2654.5
2025-02-21,GOOGL,2813.48,2954.36,2664.72,2792.84,7410394,2830.25
2025-02-22,GOOGL,3031.79,3240.93,2879.88,2966.39,4631552,2976.53
2025-02-23,GOOGL,3035.36,3065.52,2742.24,3018.17,5609541,2987.61
2025-02-24,GOOGL,3034.13,3275.55,2875.65,2919.51,2478705,2913.87
2025-02-25,GOOGL,3256.99,3510.31,2995.11,3094.18,6102312,3109.2
2025-02-26,GOOGL,3499.71,3658.51,3130.48,3329.62,7277580,3361.46
2025-02-27,GOOGL,3655.83,4052.94,3346.9,3752.16,7342236,3730.59
2025-02-28,GOOGL,3914.2,3951.56,3706.13,3779.37,1922624,3752.56
2025-03-01,GOOGL,3154.29,3192.88,3059.15,3080.36,4972377,3107.71
2025-03-02,GOOGL,3141.28,3387.76,2903.61,3233.25,6178822,3250.06
2025-03-03,GOOGL,3116.81,3268.61,2966.89,3204.14,2005036,3203.68
2025-03-04,GOOGL,3299.31,3513.3,3035.23,3395.86,9747926,3359.84
2025-03-05,GOOGL,3267.64,3520.09,2886.9,3206.38,3670886,3213.16
2025-03-06,GOOGL,3157.75,3534.76,2957.57,3214.39,2072478,3246.26
2025-03-07,GOOGL,3228.93,3266.82,3112.79,3164.12,4964714,3177.57
2025-03-08,GOOGL,3457.49,3525.68,3071.33,3401.52,2751592,3351.04
2025-03-09,GOOGL,3298.71,3469.83,3134.76,3135.33,5428862,3152.47
2025-03-10,GOOGL,3390.66,3626.69,3184.19,3487.26,7859953,3508.24
2025-03-11,GOOGL,3569.76,3638.05,3290.16,3591.84,5621893,3548.32
2025-03-12,GOOGL,3396.29,3622.22,3297.34,3500.03,4933435,3464.45
2025-03-13,GOOGL,3518.64,3537.49,3342.76,3469.63,2457408,3417.3
2025-03-14,GOOGL,3372.16,3386.67,3125.7,3218.21,6552073,3253.33
2025-03-15,GOOGL,3461.93,3757.5,3222.12,3448.02,1460094,3390.29
2025-03-16,GOOGL,3472.39,3807.69,3125.88,3367.56,9893167,3396.94
2025-03-17,GOOGL,3648.84,3824.48,3603.59,3650.6,5448477,3657.57
2025-03-18,GOOGL,3742.1,3979.54,3301.11,3616.82,8709849,3578.33
2025-03-19,GOOGL,3682.17,4076.23,3495.88,3779.38,8003970,3807.54
2025-03-20,GOOGL,3593.97,3760.87,3467.65,3496.53,5458367,3497.2
2025-03-21,GOOGL,3550.49,3846.63,3244.06,3428.36,9558808,3383.58
2025-03-22,GOOGL,3565.12,3582.51,3297.61,3416.26,1908163,3404.47
2025-03-23,GOOGL,3717.53,4012.68,3619.55,3826.69,5029664,3886.33
2025-03-24,GOOGL,3597.68,3689.95,3369.02,3460.43,9095733,3475.0
2025-03-25,GOOGL,3778.19,4089.13,3708.87,3875.58,9903075,3838.65
2025-03-26,GOOGL,4078.9,4148.03,3934.87,4114.44,9213873,4129.74
2025-03-27,GOOGL,3950.15,3951.31,3707.38,3876.84,8032811,3878.21
2025-03-28,GOOGL,4234.38,4379.63,3997.18,4145.63,1309262,4087.76
2025-03-29,GOOGL,3798.99,3977.97,3569.82,3809.93,7805028,3752.0
2025-03-30,GOOGL,3788.31,4128.12,3741.04,3903.28,2229372,3964.94
2025-03-31,GOOGL,3905.44,4259.33,3592.71,4002.73,9447745,3922.92
2025-04-01,GOOGL,3919.27,4086.43,3681.95,4052.81,8650717,4056.72
2025-04-02,GOOGL,4225.68,4631.5,3827.73,4203.97,7377048,4157.41
2025-04-03,GOOGL,3455.91,3641.61,3231.29,3382.99,2966869,3414.71
2025-04-04,GOOGL,3521.17,3811.36,3202.68,3639.09,4364558,3605.47
2025-04-05,GOOGL,3371.37,3604.03,3120.58,3510.89,8634662,3460.31
2025-04-06,GOOGL,3428.8,3639.85,3230.13,3362.53,2868795,3371.2
2025-04-07,GOOGL,3576.11,3987.11,3322.27,3723.57,3304132,3724.91
2025-04-08,GOOGL,3745.56,4093.48,3341.87,3693.12,1602540,3708.86
2025-04-09,GOOGL,3934.1,4136.31,3558.18,3883.96,7590975,3844.96
2025-04-10,GOOGL,3818.49,3862.29,3420.34,3736.7,8960465,3711.11
2025-04-11,GOOGL,3975.99,4028.82,3862.18,4009.81,8785655,4027.14
2025-04-12,GOOGL,4092.86,4496.11,4048.08,4148.7,9403511,4199.27
2025-04-13,GOOGL,4383.96,4646.21,4007.78,4176.93,6494688,4151.12
2025-04-14,GOOGL,4262.72,4849.94,3894.3,4418.96,1248957,4349.66
2025-04-15,GOOGL,4579.57,4926.26,4508.09,4733.83,3664607,4696.74
2025-04-16,GOOGL,4416.14,4732.98,3838.35,4197.62,9016496,4225.88
2025-04-17,GOOGL,4341.16,4681.6,3999.17,4354.08,3177576,4283.79
2025-04-18,GOOGL,4625.2,4935.99,4234.36,4654.22,3652295,4562.73
2025-04-19,GOOGL,4666.38,5149.63,4244.99,4892.77,5494969,4834.4
2025-04-20,GOOGL,4650.19,4815.03,4480.16,4635.2,9227903,4563.67
2025-04-21,GOOGL,4935.78,5297.05,4624.95,4875.32,2830298,4843.53
2025-04-22,GOOGL,5493.87,5793.39,5004.45,5235.97,1478394,5271.96
2025-04-23,GOOGL,5426.21,5958.86,5307.65,5449.29,3411130,5358.68
2025-04-24,GOOGL,5271.92,5424.2,4994.89,5033.59,1401990,4941.78
2025-04-25,GOOGL,5676.84,5863.78,5527.17,5700.69,9242195,5747.3
2025-04-26,GOOGL,5442.65,6038.79,5330.64,5656.0,6148515,5702.38
2025-04-27,GOOGL,5681.65,6388.26,5310.03,5920.6,3945336,5974.56
2025-04-28,GOOGL,5694.95,6021.63,4961.66,5432.79,7755398,5380.9
2025-04-29,GOOGL,5453.54,5964.03,5022.3,5309.57,9953542,5267.91
2025-04-30,GOOGL,5452.95,6093.59,5420.89,5656.83,3615482,5633.56
2025-05-01,GOOGL,5409.78,5939.32,4677.65,5180.22,4438988,5134.33
2025-05-02,GOOGL,5711.42,5976.49,5474.75,5496.77,2266183,5427.2
2025-05-03,GOOGL,4853.59,5327.41,4753.74,4842.47,7147021,4761.85
2025-05-04,GOOGL,5064.25,5543.31,4745.98,4900.76,6068450,4922.85
2025-05-05,GOOGL,5008.74,5461.24,4765.95,5171.49,2206424,5199.16
2025-05-06,GOOGL,4870.85,5553.71,4726.14,5051.0,1192066,5099.61
2025-05-07,GOOGL,5112.73,5525.21,4687.57,4962.08,2389531,5046.9
2025-05-08,GOOGL,5427.43,5621.08,4769.24,5261.01,7427902,5219.05
2025-05-09,GOOGL,5204.95,5365.95,4834.41,5339.48,4475065,5416.34
2025-05-10,GOOGL,5398.73,5707.02,5098.01,5416.91,5828682,5489.45
2025-05-11,GOOGL,5216.36,5555.11,4499.65,4968.8,2254031,5008.03
2025-05-12,GOOGL,5185.07,5586.72,4952.99,5323.44,7935826,5268.31
2025-05-13,GOOGL,4946.55,5343.84,4686.99,4726.52,6208365,4721.22
2025-05-14,GOOGL,5009.28,5451.44,4927.49,5258.71,1995257,5303.65
2025-05-15,GOOGL,5194.12,5761.89,5007.02,5268.19,8140537,5164.42
2025-05-16,GOOGL,5161.54,5667.88,4851.77,5044.23,6763707,4971.42
2025-05-17,GOOGL,5085.0,5128.46,4623.53,4896.99,1432917,4848.17
2025-05-18,GOOGL,5219.38,5658.62,5039.95,5220.34,1493873,5213.22
2025-05-19,GOOGL,5200.29,5509.82,5157.09,5276.44,8314362,5300.41
2025-05-20,GOOGL,4974.51,5320.42,4965.13,5085.37,1872041,5105.85
2025-05-21,GOOGL,5045.42,5070.55,4841.67,5046.56,5011907,5119.9
2025-05-22,GOOGL,4800.73,5087.4,4408.19,4996.2,8369212,5090.98
2025-05-23,GOOGL,5002.03,5171.06,4750.63,4793.35,2681836,4746.15
2025-05-24,GOOGL,4934.44,5257.27,4580.07,4716.99,1847676,4722.76
2025-05-25,GOOGL,4944.14,5174.82,4534.86,5008.68,7597529,5038.01
2025-05-26,GOOGL,5318.41,5551.97,5148.19,5453.64,9635739,5384.61
2025-05-27,GOOGL,5075.85,5483.16,4965.81,5081.54,2190993,5156.09
2025-05-28,GOOGL,5396.98,5929.37,4875.4,5362.94,1860950,5395.8
2025-05-29,GOOGL,5315.61,5691.71,5067.85,5076.15,6239183,5156.96
2025-05-30,GOOGL,5505.7,5813.94,5261.57,5597.52,3818892,5642.8
2025-05-31,GOOGL,5748.26,5990.84,5510.81,5668.92,7583753,5613.51
2025-06-01,GOOGL,5621.5,5894.7,4969.52,5343.16,5717813,5398.79
2025-06-02,GOOGL,5936.83,6095.65,5415.28,5653.77,1775872,5753.67
2025-06-03,GOOGL,5938.87,6198.95,5465.35,6126.16,6601962,6154.24
2025-06-04,GOOGL,6011.47,6405.85,5661.47,5829.36,1448541,5786.12
2025-06-05,GOOGL,5715.18,6119.72,5246.84,5516.48,8452349,5549.68
2025-06-06,GOOGL,5502.83,5668.26,5033.72,5349.73,9377673,5276.62
2025-06-07,GOOGL,5263.56,5339.34,4922.42,5118.22,3360877,5145.24
2025-06-08,GOOGL,5391.92,5890.6,4800.72,5218.89,9440611,5284.87
2025-06-09,GOOGL,5762.72,5936.79,5191.79,5608.84,7558264,5672.44
2025-06-10,GOOGL,5656.96,5835.6,5281.95,5724.55,8787394,5819.65
2025-06-11,GOOGL,6080.55,6747.48,5751.84,6363.03,8896937,6282.62
2025-06-12,GOOGL,6135.88,6599.21,5852.75,6340.35,7177315,6400.82
2025-06-13,GOOGL,6042.96,6310.24,5777.75,6007.98,8774442,5949.35
2025-06-14,GOOGL,6197.57,6430.22,5662.58,6258.26,2581727,6276.0
2025-06-15,GOOGL,6313.43,6849.54,6121.93,6270.16,4761493,6236.24
2025-06-16,GOOGL,6609.3,7103.99,6576.31,6740.88,2225912,6718.66
2025-06-17,GOOGL,6829.28,7196.85,6437.76,6889.11,3257058,6907.83
2025-06-18,GOOGL,6608.44,7066.52,6535.98,6573.95,7407284,6450.55
2025-06-19,GOOGL,6917.07,7190.92,6715.57,6791.03,7415828,6689.36
2025-06-20,GOOGL,6727.89,7186.78,6533.07,6635.31,8198781,6658.42
2025-06-21,GOOGL,6457.25,6810.72,6433.41,6722.61,4142371,6772.95
2025-06-22,GOOGL,6731.37,6758.7,6138.99,6569.92,8944788,6655.75
2025-06-23,GOOGL,6790.45,7287.84,6341.6,6775.13,9830843,6703.94
2025-06-24,GOOGL,6748.57,7122.66,5864.71,6459.77,7760185,6577.42
2025-06-25,GOOGL,7155.85,7795.66,6890.61,7011.47,1252777,7026.85
2025-06-26,GOOGL,6900.31,6997.55,6893.78,6985.68,3199574,7093.78
2025-06-27,GOOGL,7136.25,7430.35,6617.81,7241.78,6284636,7150.91
2025-06-28,GOOGL,7699.06,8006.36,7190.1,7707.28,2825792,7724.77
2025-06-29,GOOGL,8095.45,8230.93,7982.24,8118.82,9713711,8219.9
2025-06-30,GOOGL,8134.62,8731.64,7972.42,8045.96,8908796,7938.74
2025-07-01,GOOGL,8048.37,8557.47,7387.08,8327.57,9775805,8356.21
2025-07-02,GOOGL,7999.23,8360.59,7477.74,7971.14,9985895,8126.36
2025-07-03,GOOGL,8625.96,8876.62,7718.13,8451.3,3155710,8464.5
2025-07-04,GOOGL,8636.89,9341.55,8133.05,9058.55,8466500,8881.22
2025-07-05,GOOGL,9169.2,10204.66,8460.24,9439.15,8475054,9372.78
2025-07-06,GOOGL,9253.93,10133.84,8069.26,8929.51,8640784,8804.91
2025-07-07,GOOGL,9114.63,10066.4,8624.44,9526.7,5259028,9712.66
2025-07-08,GOOGL,8726.45,9435.4,8489.14,8659.24,2418344,8802.17
2025-07-09,GOOGL,9176.91,9594.73,8412.31,9442.62,2105175,9435.62
2025-07-10,GOOGL,9411.64,9792.81,9356.16,9569.34,3984678,9684.87
