date,customer_id,customer_age,customer_gender,category,product,region,channel,quantity,unit_price,discount,total_price,profit_margin
2023-08-17,CUST80231,34,Male,Toys,Action Figures,Africa,Retail,5,461.07,14.2,1978.6,0.16
2023-08-17,CUST15991,22,Female,Beauty,Hair Products,Africa,Marketplace,5,380.53,26.7,1395.57,0.19
2023-08-17,CUST79982,41,Other,Books,Web Development,Asia,Social Media,4,676.28,22.2,2103.86,0.15
2023-08-17,CUST90229,57,Female,Beauty,Perfume,Australia,Mobile App,3,450.13,15.4,1142.31,0.39
2023-08-17,CUST30252,22,Female,Electronics,iPhone 15,Africa,Online,1,295.45,16.1,248.02,0.27
2023-08-17,CUST38559,57,Female,Beauty,Perfume,South America,Social Media,4,461.59,10.5,1652.73,0.23
2023-08-17,CUST50976,43,Other,Beauty,Nail Polish,Australia,Mobile App,3,924.69,0.1,2770.23,0.13
2023-08-18,CUST49322,68,Other,Automotive,Tools,South America,Retail,3,110.0,12.0,290.34,0.28
2023-08-18,CUST27218,66,Other,Electronics,Apple Watch,Africa,Marketplace,1,330.86,23.8,252.11,0.24
2023-08-18,CUST39163,26,Other,Books,Web Development,Africa,Online,5,738.46,26.4,2715.85,0.33
2023-08-18,CUST87914,68,Female,Electronics,MacBook Pro,Australia,Retail,1,970.53,10.0,873.77,0.24
2023-08-18,CUST21735,72,Other,Toys,LEGO Set,North America,Social Media,1,548.29,29.2,387.97,0.2
2023-08-18,CUST80593,65,Male,Sports,Basketball,Asia,Marketplace,2,755.55,20.8,1196.18,0.35
2023-08-18,CUST45348,69,Other,Toys,Puzzles,Australia,Mobile App,4,881.33,9.2,3200.33,0.15
2023-08-18,CUST79377,55,Female,Clothing,Nike Shoes,North America,Social Media,1,762.76,24.4,576.54,0.2
2023-08-18,CUST78618,72,Male,Sports,Running Shoes,Europe,Marketplace,5,410.52,16.9,1704.77,0.12
2023-08-18,CUST68735,48,Female,Beauty,Nail Polish,Europe,Online,3,885.6,7.7,2453.23,0.38
2023-08-18,CUST40791,21,Male,Books,Web Development,South America,Social Media,5,772.0,25.8,2865.24,0.2
2023-08-18,CUST93878,31,Other,Sports,Tennis Racket,Australia,Marketplace,5,994.75,14.2,4269.86,0.19
2023-08-18,CUST34343,46,Other,Clothing,Nike Shoes,South America,Social Media,3,330.84,1.4,978.98,0.34
2023-08-18,CUST87147,57,Female,Books,Python Programming,Africa,Retail,3,128.53,1.0,381.7,0.26
2023-08-19,CUST24323,65,Female,Automotive,Cleaning Products,Europe,Mobile App,5,680.62,26.4,2506.29,0.18
2023-08-19,CUST92513,28,Male,Sports,Tennis Racket,North America,Mobile App,4,638.35,17.0,2119.29,0.24
2023-08-19,CUST74204,58,Male,Electronics,iPad,Africa,Mobile App,1,674.14,9.8,608.26,0.38
2023-08-19,CUST18683,28,Other,Beauty,Hair Products,Europe,Social Media,1,799.48,21.3,628.87,0.22
2023-08-19,CUST57005,72,Other,Toys,Puzzles,Europe,Retail,1,292.4,27.7,211.35,0.2
2023-08-19,CUST95687,44,Other,Books,Python Programming,North America,Marketplace,4,413.38,19.6,1328.61,0.27
2023-08-19,CUST19023,20,Other,Home & Garden,Kitchen Appliances,Africa,Marketplace,3,621.98,17.9,1531.12,0.22
2023-08-19,CUST68029,49,Female,Home & Garden,Furniture,North America,Social Media,4,839.36,7.4,3109.01,0.16
2023-08-19,CUST97043,28,Other,Toys,Educational Toys,Australia,Social Media,4,267.73,16.0,899.06,0.36
2023-08-20,CUST66073,53,Male,Toys,Board Games,Asia,Mobile App,5,855.83,26.4,3151.2,0.19
2023-08-20,CUST41802,42,Female,Sports,Tennis Racket,Africa,Online,5,944.2,22.2,3670.88,0.34
2023-08-20,CUST45806,49,Female,Books,AI Basics,Europe,Marketplace,1,28.3,17.4,23.38,0.27
2023-08-20,CUST44432,61,Other,Electronics,MacBook Pro,Asia,Social Media,2,316.56,9.7,571.66,0.26
2023-08-20,CUST65998,43,Male,Electronics,Samsung TV,Australia,Mobile App,3,373.29,9.4,1014.25,0.23
2023-08-20,CUST32851,44,Female,Automotive,Tools,South America,Mobile App,2,506.78,6.6,947.14,0.39
2023-08-20,CUST19921,60,Female,Electronics,Samsung TV,Africa,Retail,5,549.95,21.1,2170.79,0.2
2023-08-20,CUST21793,63,Male,Books,Data Science Guide,Europe,Retail,3,427.98,22.7,993.07,0.38
2023-08-20,CUST44025,25,Female,Electronics,Sony Headphones,Asia,Online,1,754.36,24.4,569.95,0.2
2023-08-20,CUST31482,55,Male,Toys,Puzzles,South America,Mobile App,2,37.94,6.9,70.62,0.29
2023-08-20,CUST91513,22,Female,Toys,Action Figures,Australia,Retail,1,860.1,7.3,797.55,0.35
2023-08-20,CUST24696,30,Other,Automotive,Car Parts,South America,Retail,4,172.21,16.4,575.96,0.13
2023-08-21,CUST97666,46,Male,Beauty,Makeup Kit,Africa,Online,5,397.27,8.4,1819.36,0.19
2023-08-21,CUST58720,56,Other,Home & Garden,Kitchen Appliances,Europe,Mobile App,1,723.44,14.8,616.23,0.34
2023-08-21,CUST39879,24,Male,Home & Garden,Kitchen Appliances,North America,Marketplace,2,366.18,4.5,699.12,0.39
2023-08-21,CUST99917,61,Other,Books,Python Programming,Asia,Online,5,664.76,28.8,2367.64,0.27
2023-08-21,CUST83811,40,Male,Sports,Running Shoes,South America,Retail,2,682.35,19.7,1095.54,0.1
2023-08-21,CUST16996,20,Female,Electronics,MacBook Pro,North America,Mobile App,5,610.01,5.2,2892.06,0.15
2023-08-21,CUST76041,20,Male,Electronics,iPad,Africa,Retail,3,42.03,12.1,110.84,0.37
2023-08-21,CUST45762,19,Female,Beauty,Perfume,Asia,Marketplace,2,22.17,9.3,40.23,0.3
2023-08-21,CUST84457,58,Other,Beauty,Hair Products,South America,Retail,3,25.2,5.7,71.27,0.12
2023-08-21,CUST72085,18,Male,Books,Python Programming,Asia,Retail,4,393.45,7.1,1461.36,0.37
2023-08-21,CUST87956,47,Female,Home & Garden,Furniture,Europe,Marketplace,3,861.18,28.3,1851.99,0.25
2023-08-22,CUST55476,39,Other,Books,Machine Learning,Australia,Online,5,551.94,27.0,2015.69,0.25
2023-08-22,CUST13263,54,Other,Sports,Tennis Racket,North America,Social Media,5,674.56,29.2,2386.49,0.27
2023-08-22,CUST26384,53,Other,Home & Garden,Coffee Maker,Africa,Online,5,61.66,12.1,271.1,0.3
2023-08-22,CUST76614,62,Female,Electronics,iPhone 15,Africa,Online,5,87.53,10.8,390.25,0.39
2023-08-22,CUST69568,63,Male,Clothing,Adidas Jacket,South America,Social Media,5,33.0,3.9,158.51,0.1
2023-08-22,CUST36109,22,Male,Automotive,Maintenance Kits,Australia,Marketplace,1,721.76,26.6,529.89,0.13
2023-08-22,CUST91768,47,Other,Toys,Action Figures,Australia,Marketplace,4,247.11,2.6,962.67,0.26
2023-08-22,CUST95942,71,Other,Books,Web Development,Africa,Mobile App,5,18.14,7.0,84.32,0.36
2023-08-22,CUST98005,56,Other,Automotive,Accessories,Australia,Online,3,516.66,18.5,1263.8,0.2
2023-08-22,CUST31753,36,Male,Books,AI Basics,Australia,Online,1,191.61,5.5,181.06,0.34
2023-08-22,CUST57564,20,Female,Clothing,Levi's Jeans,Europe,Retail,3,608.59,16.0,1533.25,0.18
2023-08-23,CUST45747,62,Male,Clothing,Nike Shoes,Africa,Social Media,4,990.76,3.8,3813.12,0.4
2023-08-23,CUST21743,58,Female,Toys,Puzzles,North America,Marketplace,2,593.29,24.7,893.74,0.37
2023-08-23,CUST30790,24,Male,Toys,Action Figures,Asia,Mobile App,2,421.36,11.6,744.79,0.13
2023-08-23,CUST80631,61,Male,Electronics,Apple Watch,South America,Retail,4,147.83,24.5,446.21,0.18
2023-08-23,CUST68940,20,Other,Beauty,Hair Products,Africa,Mobile App,3,772.33,10.3,2077.57,0.4
2023-08-23,CUST57434,22,Female,Books,Machine Learning,North America,Marketplace,2,205.2,29.3,289.99,0.26
2023-08-23,CUST56674,59,Male,Automotive,Accessories,Asia,Mobile App,5,570.32,21.4,2240.44,0.25
2023-08-24,CUST42430,55,Other,Toys,Action Figures,North America,Online,1,221.01,4.9,210.28,0.15
2023-08-24,CUST75844,74,Male,Sports,Running Shoes,Asia,Mobile App,2,29.78,23.3,45.71,0.27
2023-08-24,CUST62211,47,Female,Sports,Running Shoes,South America,Online,5,943.6,16.3,3949.55,0.18
2023-08-24,CUST58148,40,Female,Home & Garden,Garden Tools,South America,Marketplace,4,65.68,9.1,238.85,0.25
2023-08-24,CUST46354,66,Other,Automotive,Accessories,Europe,Mobile App,3,385.82,20.6,919.36,0.35
2023-08-24,CUST44623,74,Male,Home & Garden,Furniture,Asia,Mobile App,1,626.83,17.8,515.31,0.1
2023-08-24,CUST98079,40,Female,Electronics,AirPods,Australia,Social Media,5,442.07,20.6,1755.7,0.37
2023-08-24,CUST39056,33,Female,Home & Garden,Kitchen Appliances,Australia,Marketplace,4,399.17,18.8,1297.11,0.39
2023-08-24,CUST79345,56,Other,Electronics,iPhone 15,Australia,Mobile App,4,874.46,8.5,3200.95,0.24
2023-08-24,CUST85035,53,Other,Sports,Basketball,Australia,Social Media,1,740.93,28.5,530.04,0.38
2023-08-24,CUST57777,54,Female,Beauty,Makeup Kit,North America,Marketplace,2,754.02,18.4,1230.11,0.3
2023-08-24,CUST28802,56,Male,Automotive,Car Parts,Europe,Marketplace,3,946.68,1.2,2806.53,0.17
2023-08-24,CUST60412,52,Male,Toys,Action Figures,North America,Mobile App,3,281.31,16.3,706.11,0.27
2023-08-24,CUST73347,33,Other,Clothing,Nike Shoes,Australia,Social Media,1,177.48,13.2,154.02,0.29
2023-08-24,CUST47499,58,Female,Beauty,Makeup Kit,Asia,Marketplace,3,197.19,11.0,526.61,0.32
2023-08-25,CUST59441,31,Other,Books,Data Science Guide,Australia,Social Media,3,235.44,3.7,679.91,0.12
2023-08-25,CUST52283,27,Male,Books,Data Science Guide,South America,Retail,3,213.36,13.7,552.57,0.2
2023-08-25,CUST77754,45,Male,Home & Garden,Lighting,Africa,Social Media,2,50.69,8.7,92.59,0.39
2023-08-25,CUST79461,31,Male,Clothing,Zara Dress,Africa,Retail,5,631.12,18.8,2562.4,0.28
2023-08-25,CUST44826,20,Female,Home & Garden,Furniture,Australia,Marketplace,1,662.13,5.8,623.73,0.22
2023-08-25,CUST34112,60,Female,Books,AI Basics,Africa,Online,5,736.15,1.4,3627.87,0.14
2023-08-25,CUST93050,43,Female,Beauty,Makeup Kit,South America,Mobile App,2,440.31,17.9,723.1,0.24
2023-08-25,CUST77570,36,Female,Sports,Yoga Mat,North America,Online,4,461.98,12.9,1609.1,0.39
2023-08-25,CUST87761,44,Female,Electronics,Apple Watch,Australia,Online,2,214.52,29.1,303.98,0.38
2023-08-25,CUST72914,39,Other,Toys,Educational Toys,North America,Marketplace,1,838.13,24.8,630.16,0.19
2023-08-25,CUST36635,60,Other,Toys,Board Games,Africa,Online,3,122.65,19.8,295.22,0.1
2023-08-25,CUST55980,60,Female,Electronics,MacBook Pro,North America,Social Media,2,93.82,17.5,154.84,0.15
2023-08-26,CUST54017,52,Female,Beauty,Hair Products,South America,Marketplace,5,480.98,24.0,1827.78,0.13
2023-08-26,CUST54872,66,Other,Home & Garden,Furniture,Europe,Marketplace,3,218.42,4.9,623.23,0.2
2023-08-26,CUST73742,53,Female,Automotive,Tools,Europe,Retail,2,282.12,22.8,435.32,0.11
2023-08-26,CUST67222,40,Female,Clothing,Adidas Jacket,North America,Social Media,4,806.24,17.3,2666.52,0.38
2023-08-26,CUST36794,70,Other,Beauty,Perfume,South America,Social Media,5,312.52,15.1,1326.91,0.3
2023-08-26,CUST67831,40,Other,Toys,Educational Toys,North America,Online,2,156.12,14.0,268.67,0.3
2023-08-26,CUST16720,35,Female,Electronics,MacBook Pro,North America,Mobile App,3,421.49,2.7,1230.18,0.15
2023-08-26,CUST14322,73,Female,Toys,Educational Toys,Europe,Retail,3,806.2,9.2,2196.16,0.2
2023-08-26,CUST93674,20,Male,Automotive,Tools,Asia,Online,4,586.96,5.2,2226.15,0.34
2023-08-26,CUST67981,29,Female,Toys,Board Games,North America,Marketplace,5,71.23,17.5,293.89,0.21
2023-08-26,CUST10643,49,Female,Sports,Basketball,North America,Marketplace,2,897.09,28.8,1277.97,0.34
2023-08-26,CUST12605,50,Other,Home & Garden,Lighting,South America,Retail,3,273.43,20.3,654.09,0.28
2023-08-26,CUST47586,47,Other,Home & Garden,Furniture,North America,Retail,1,81.15,2.8,78.9,0.36
2023-08-26,CUST82798,31,Other,Home & Garden,Coffee Maker,Asia,Mobile App,2,815.09,27.1,1188.77,0.12
2023-08-26,CUST59715,48,Female,Clothing,H&M Shirt,Africa,Online,4,62.75,12.6,219.47,0.17
2023-08-27,CUST88308,51,Female,Beauty,Hair Products,North America,Social Media,3,551.83,19.8,1328.06,0.39
2023-08-27,CUST30035,25,Other,Sports,Gym Equipment,Asia,Marketplace,4,818.65,29.7,2301.68,0.27
2023-08-27,CUST18478,36,Female,Beauty,Makeup Kit,Africa,Marketplace,5,73.79,20.3,293.98,0.37
2023-08-27,CUST29324,30,Other,Toys,Board Games,North America,Mobile App,5,566.12,25.6,2105.13,0.36
2023-08-27,CUST82642,20,Female,Beauty,Hair Products,North America,Mobile App,3,804.06,14.2,2068.83,0.3
2023-08-27,CUST82950,67,Other,Automotive,Tools,Africa,Social Media,4,240.8,8.9,877.69,0.37
2023-08-27,CUST89915,74,Other,Home & Garden,Lighting,Africa,Online,4,348.27,24.6,1050.59,0.35
2023-08-27,CUST27127,64,Male,Electronics,Samsung TV,Europe,Retail,3,134.39,7.2,374.12,0.36
2023-08-27,CUST46825,70,Female,Home & Garden,Lighting,Asia,Online,3,564.83,14.6,1447.49,0.17
2023-08-27,CUST78820,39,Male,Electronics,Samsung TV,Australia,Online,5,68.04,15.4,287.8,0.17
2023-08-28,CUST84859,20,Other,Sports,Running Shoes,South America,Retail,4,644.17,24.5,1945.91,0.12
2023-08-28,CUST15756,50,Female,Sports,Tennis Racket,Australia,Online,5,78.63,16.6,327.79,0.3
2023-08-28,CUST36187,55,Other,Toys,Educational Toys,South America,Retail,2,541.18,29.9,759.0,0.25
2023-08-28,CUST59658,55,Female,Beauty,Hair Products,Europe,Marketplace,5,753.82,4.8,3587.12,0.26
2023-08-28,CUST80321,21,Female,Electronics,Sony Headphones,North America,Marketplace,5,54.32,8.8,247.69,0.37
2023-08-28,CUST58677,67,Female,Home & Garden,Kitchen Appliances,Africa,Retail,5,665.87,22.9,2567.3,0.17
2023-08-28,CUST69553,19,Other,Beauty,Nail Polish,Asia,Social Media,5,851.0,27.5,3084.38,0.3
2023-08-28,CUST58345,52,Other,Clothing,Uniqlo Sweater,Australia,Mobile App,2,139.26,27.4,202.07,0.24
2023-08-28,CUST62238,34,Other,Toys,Board Games,South America,Retail,3,924.62,0.5,2759.78,0.16
2023-08-28,CUST71254,73,Male,Toys,LEGO Set,South America,Marketplace,2,436.84,27.6,632.91,0.3
2023-08-28,CUST79282,34,Male,Books,Web Development,Australia,Online,1,776.16,22.0,605.28,0.23
2023-08-28,CUST66452,37,Male,Automotive,Cleaning Products,South America,Marketplace,5,706.83,13.3,3063.83,0.29
2023-08-29,CUST47116,32,Other,Electronics,iPhone 15,South America,Retail,3,746.2,2.8,2176.99,0.3
2023-08-29,CUST28745,22,Other,Automotive,Cleaning Products,South America,Mobile App,1,74.95,6.0,70.42,0.18
2023-08-29,CUST27943,26,Female,Sports,Tennis Racket,North America,Marketplace,4,319.18,22.4,990.11,0.27
2023-08-29,CUST59295,61,Other,Home & Garden,Lighting,Europe,Marketplace,1,314.94,11.0,280.42,0.2
2023-08-29,CUST13782,60,Female,Electronics,iPad,Australia,Online,2,392.07,23.5,600.19,0.39
2023-08-29,CUST31429,74,Other,Automotive,Car Parts,South America,Marketplace,1,941.1,22.3,730.93,0.22
2023-08-30,CUST10188,29,Female,Books,Python Programming,South America,Mobile App,5,612.48,16.1,2570.86,0.37
2023-08-30,CUST33581,66,Male,Books,AI Basics,Asia,Social Media,2,334.68,1.5,659.32,0.11
2023-08-30,CUST83901,45,Female,Clothing,H&M Shirt,Asia,Online,3,975.51,21.7,2291.24,0.24
2023-08-30,CUST60409,23,Male,Books,Python Programming,South America,Retail,3,440.54,24.5,998.13,0.22
2023-08-30,CUST35827,52,Other,Automotive,Tools,Africa,Marketplace,5,488.5,14.0,2100.61,0.26
2023-08-30,CUST89432,48,Male,Electronics,AirPods,South America,Marketplace,2,942.59,26.4,1387.41,0.26
2023-08-30,CUST31567,50,Other,Automotive,Cleaning Products,Asia,Mobile App,1,584.01,4.2,559.77,0.23
2023-08-30,CUST27829,41,Male,Books,Data Science Guide,North America,Social Media,5,551.38,9.6,2491.51,0.25
2023-08-30,CUST26023,55,Male,Clothing,Uniqlo Sweater,Australia,Marketplace,1,529.84,23.2,406.73,0.1
2023-08-30,CUST32474,51,Male,Sports,Running Shoes,North America,Mobile App,4,481.91,23.9,1466.83,0.23
2023-08-31,CUST42603,35,Male,Sports,Running Shoes,Europe,Retail,3,675.44,6.2,1900.88,0.36
2023-08-31,CUST23056,42,Other,Home & Garden,Lighting,North America,Mobile App,2,444.47,4.4,850.24,0.36
2023-08-31,CUST81920,70,Other,Automotive,Tools,Asia,Social Media,4,243.24,21.8,760.63,0.2
2023-08-31,CUST65437,61,Male,Automotive,Maintenance Kits,Africa,Retail,5,736.66,18.4,3007.14,0.32
2023-08-31,CUST84417,66,Female,Electronics,MacBook Pro,Europe,Online,1,489.31,14.8,417.03,0.29
2023-08-31,CUST43597,49,Other,Home & Garden,Coffee Maker,Europe,Online,4,605.15,24.2,1833.84,0.14
2023-08-31,CUST27366,42,Female,Toys,Action Figures,North America,Marketplace,5,838.21,19.0,3393.93,0.21
2023-08-31,CUST97326,19,Other,Home & Garden,Lighting,Asia,Online,4,844.37,28.5,2416.37,0.19
2023-08-31,CUST62748,40,Other,Toys,Action Figures,Australia,Social Media,4,459.57,2.2,1798.32,0.18
2023-08-31,CUST76330,67,Other,Toys,Board Games,Europe,Marketplace,5,363.95,2.7,1771.19,0.24
2023-08-31,CUST92219,25,Other,Beauty,Makeup Kit,Africa,Mobile App,4,608.02,8.8,2217.01,0.36
2023-08-31,CUST75299,69,Female,Electronics,Sony Headphones,Australia,Online,5,522.3,8.2,2396.79,0.31
2023-09-01,CUST42306,43,Female,Home & Garden,Coffee Maker,Australia,Mobile App,2,898.94,9.8,1621.62,0.19
2023-09-01,CUST61734,59,Male,Automotive,Accessories,South America,Mobile App,5,506.59,12.8,2209.91,0.4
2023-09-01,CUST95220,72,Other,Electronics,iPad,Asia,Marketplace,1,621.69,15.8,523.21,0.34
2023-09-01,CUST56900,25,Female,Home & Garden,Garden Tools,Asia,Marketplace,4,377.18,15.2,1279.23,0.18
2023-09-01,CUST91219,22,Male,Toys,Educational Toys,North America,Mobile App,4,965.02,13.7,3330.71,0.12
2023-09-01,CUST89162,62,Male,Automotive,Car Parts,Europe,Marketplace,3,848.59,29.6,1791.31,0.34
2023-09-01,CUST95284,45,Other,Home & Garden,Coffee Maker,South America,Social Media,3,567.82,14.3,1459.6,0.26
2023-09-01,CUST35644,52,Other,Clothing,Uniqlo Sweater,South America,Social Media,2,392.26,16.3,656.61,0.34
2023-09-01,CUST91616,36,Other,Beauty,Hair Products,Asia,Social Media,1,994.41,26.8,728.22,0.16
2023-09-01,CUST41500,58,Female,Sports,Basketball,South America,Marketplace,1,458.84,22.8,354.26,0.24
2023-09-01,CUST22094,72,Female,Clothing,H&M Shirt,North America,Marketplace,3,746.67,9.7,2023.16,0.23
2023-09-01,CUST28367,72,Male,Beauty,Nail Polish,Africa,Marketplace,1,137.75,23.5,105.36,0.4
2023-09-01,CUST56022,25,Male,Sports,Basketball,Asia,Marketplace,2,471.96,12.9,822.55,0.27
2023-09-02,CUST82579,64,Other,Home & Garden,Kitchen Appliances,South America,Marketplace,3,235.22,4.5,673.99,0.27
2023-09-02,CUST16302,62,Female,Automotive,Tools,Asia,Retail,2,394.42,2.2,771.68,0.28
2023-09-02,CUST27030,19,Male,Clothing,Zara Dress,South America,Retail,1,680.58,9.9,613.26,0.22
2023-09-02,CUST25010,68,Other,Automotive,Accessories,North America,Marketplace,1,900.0,10.9,802.11,0.26
2023-09-02,CUST85576,23,Other,Automotive,Maintenance Kits,Europe,Retail,1,666.26,18.5,543.21,0.26
2023-09-03,CUST69211,70,Other,Clothing,Levi's Jeans,Australia,Retail,5,661.88,0.7,3285.93,0.35
2023-09-03,CUST85461,73,Male,Electronics,MacBook Pro,Asia,Marketplace,1,519.29,1.3,512.76,0.19
2023-09-03,CUST90479,61,Male,Clothing,Uniqlo Sweater,Australia,Social Media,3,872.71,23.5,2003.48,0.39
2023-09-03,CUST46970,70,Female,Home & Garden,Lighting,South America,Marketplace,4,348.02,14.4,1192.16,0.33
2023-09-03,CUST18862,42,Other,Electronics,Apple Watch,South America,Retail,1,274.71,1.1,271.82,0.4
2023-09-03,CUST98354,62,Other,Toys,Action Figures,Australia,Online,1,815.83,16.7,679.47,0.35
2023-09-03,CUST65764,33,Male,Beauty,Perfume,South America,Social Media,1,876.7,18.6,713.65,0.14
2023-09-03,CUST35406,75,Other,Sports,Yoga Mat,South America,Online,4,15.3,10.4,54.85,0.38
2023-09-03,CUST98710,47,Female,Books,Web Development,North America,Online,5,49.91,19.0,202.07,0.26
2023-09-03,CUST23904,71,Male,Electronics,MacBook Pro,Europe,Marketplace,5,634.68,4.3,3036.45,0.38
2023-09-03,CUST17702,22,Female,Automotive,Car Parts,Asia,Marketplace,3,526.26,7.0,1467.83,0.38
2023-09-03,CUST13983,63,Male,Home & Garden,Coffee Maker,Australia,Retail,3,362.92,24.8,819.09,0.25
2023-09-03,CUST48490,68,Other,Books,AI Basics,Africa,Retail,2,889.01,27.7,1285.7,0.39
2023-09-04,CUST24871,72,Other,Clothing,Uniqlo Sweater,Asia,Marketplace,1,943.82,1.4,930.44,0.26
2023-09-04,CUST29917,49,Other,Automotive,Cleaning Products,South America,Online,1,686.62,16.4,573.8,0.14
2023-09-04,CUST41233,46,Female,Beauty,Makeup Kit,North America,Social Media,5,404.18,12.9,1759.49,0.19
2023-09-04,CUST26653,28,Male,Automotive,Accessories,Australia,Online,4,390.88,2.1,1531.15,0.2
2023-09-04,CUST61013,70,Other,Beauty,Makeup Kit,Australia,Retail,3,374.61,25.2,840.99,0.25
2023-09-04,CUST47204,25,Male,Beauty,Hair Products,Europe,Mobile App,5,151.95,5.1,721.27,0.12
2023-09-04,CUST24373,26,Other,Clothing,Uniqlo Sweater,North America,Online,2,344.87,4.5,658.81,0.29
2023-09-04,CUST88410,47,Other,Electronics,Apple Watch,Asia,Retail,2,753.17,23.3,1155.2,0.19
2023-09-04,CUST36012,46,Other,Books,AI Basics,Australia,Online,5,149.2,17.4,616.02,0.11
2023-09-04,CUST98413,69,Other,Automotive,Cleaning Products,Africa,Social Media,1,197.71,13.9,170.25,0.24
2023-09-04,CUST40489,65,Male,Automotive,Tools,Australia,Retail,3,779.64,9.3,2121.63,0.26
2023-09-05,CUST45902,61,Female,Electronics,Sony Headphones,Asia,Social Media,1,886.77,15.9,745.97,0.13
2023-09-05,CUST34755,29,Other,Toys,Educational Toys,Europe,Social Media,1,354.66,21.8,277.42,0.31
2023-09-05,CUST55640,66,Female,Sports,Tennis Racket,South America,Marketplace,3,159.59,6.0,450.21,0.31
2023-09-05,CUST33770,27,Female,Home & Garden,Kitchen Appliances,South America,Mobile App,1,84.72,11.8,74.68,0.18
2023-09-05,CUST49582,61,Male,Home & Garden,Coffee Maker,North America,Mobile App,3,958.69,23.2,2208.73,0.11
2023-09-05,CUST45014,51,Female,Automotive,Accessories,Australia,Marketplace,2,356.56,25.3,532.74,0.22
2023-09-05,CUST21179,38,Other,Books,Machine Learning,Africa,Online,1,982.89,0.6,976.84,0.39
2023-09-05,CUST45582,64,Male,Toys,Board Games,Asia,Online,5,590.83,24.3,2235.38,0.3
2023-09-05,CUST42381,19,Female,Home & Garden,Lighting,North America,Social Media,5,617.45,29.3,2183.36,0.13
2023-09-06,CUST47497,27,Female,Beauty,Hair Products,Africa,Mobile App,2,531.88,5.2,1008.33,0.11
2023-09-06,CUST69463,38,Female,Automotive,Accessories,Europe,Social Media,4,508.38,8.6,1859.19,0.18
2023-09-06,CUST32683,40,Male,Toys,Educational Toys,North America,Online,2,778.61,10.1,1400.02,0.23
2023-09-06,CUST44467,50,Other,Home & Garden,Lighting,Australia,Marketplace,5,749.86,10.0,3372.89,0.17
